ADMITTEDQUOTE,ADMITTEDVALUE,BOARDID,CLOSE,HIGH,LEGALCLOSEPRICE,LOW,MARKETPRICE2,MARKETPRICE3,MARKETPRICE3TRADESVALUE,MP2VALTRD,NUMTRADES,OPEN,SECID,SHORTNAME,TRADEDATE,TRADINGSESSION,VALUE,VOLUME,WAPRICE,WAVAL
357.8,249855951.0,TQBR,357.1,360.0,357.1,355.3,357.8,357.8,249855951.0,249855951.0,4060,358.0,CHMF,СевСт-ао,2014-09-02,3,250042111.0,698830,357.8,
364.8,646650935.0,TQBR,371.7,371.8,371.7,357.2,364.8,364.8,646650935.0,646650935.0,8899,357.2,CHMF,СевСт-ао,2014-09-03,3,646654507.0,1772540,364.8,
371.1,371629991.0,TQBR,370.0,374.2,370.0,368.3,371.1,371.1,371629991.0,371629991.0,5485,371.8,CHMF,СевСт-ао,2014-09-04,3,372447951.0,1003610,371.1,
370.7,449903287.0,TQBR,369.0,373.8,369.0,364.8,370.7,370.7,449903287.0,449903287.0,6605,366.8,CHMF,СевСт-ао,2014-09-05,3,449947303.0,1213890,370.7,
368.2,314146692.0,TQBR,366.0,370.9,366.0,365.6,368.2,368.2,314146692.0,314146692.0,5022,366.3,CHMF,СевСт-ао,2014-09-08,3,314300538.0,853640,368.2,
367.0,289401206.0,TQBR,366.1,370.4,366.1,365.0,367.0,367.0,289401206.0,289401206.0,4058,367.2,CHMF,СевСт-ао,2014-09-09,3,289474646.0,788840,367.0,
363.2,416559351.0,TQBR,362.3,365.9,362.3,360.6,363.2,363.2,416559351.0,416559351.0,6224,364.5,CHMF,СевСт-ао,2014-09-10,3,417466956.0,1149430,363.2,
364.3,403542900.0,TQBR,362.2,367.6,362.2,361.6,364.3,364.3,403542900.0,403542900.0,6349,365.3,CHMF,СевСт-ао,2014-09-11,3,403689020.0,1108140,364.3,
364.7,293724231.0,TQBR,366.7,367.9,366.7,360.1,364.7,364.7,293724231.0,293724231.0,5396,362.3,CHMF,СевСт-ао,2014-09-12,3,293727854.0,805330,364.7,
367.0,488590869.0,TQBR,370.7,371.7,370.7,363.4,367.0,367.0,488590869.0,488590869.0,7560,366.0,CHMF,СевСт-ао,2014-09-15,3,488770209.0,1331780,367.0,
375.3,432351091.0,TQBR,378.3,380.6,378.3,358.4,375.3,375.3,432351091.0,432351091.0,5999,358.4,CHMF,СевСт-ао,2014-09-16,3,434143091.0,1156870,375.3,
378.6,466598417.0,TQBR,377.5,384.2,377.5,373.1,378.6,378.6,466598417.0,466598417.0,6321,375.3,CHMF,СевСт-ао,2014-09-17,3,468606272.0,1237860,378.6,
380.8,414272250.0,TQBR,382.0,384.8,382.0,376.0,380.8,380.8,414272250.0,414272250.0,5062,377.5,CHMF,СевСт-ао,2014-09-18,3,414325100.0,1087970,380.8,
