ADMITTEDQUOTE,ADMITTEDVALUE,BOARDID,CLOSE,HIGH,LEGALCLOSEPRICE,LOW,MARKETPRICE2,MARKETPRICE3,MARKETPRICE3TRADESVALUE,MP2VALTRD,NUMTRADES,OPEN,SECID,SHORTNAME,TRADEDATE,TRADINGSESSION,VALUE,VOLUME,WAPRICE,WAVAL
7.507,239002474.2,TQBR,7.418,7.61,7.418,7.385,7.507,7.507,239002474.2,239002474.2,4156,7.49,MAGN,ММК,2014-08-21,3,240531932.2,32041400,7.507,
7.33,127183427.4,TQBR,7.35,7.725,7.35,7.205,7.33,7.33,127183427.4,127183427.4,2634,7.725,MAGN,ММК,2014-08-22,3,127191152.4,17351000,7.33,
7.487,55795158.7,TQBR,7.55,7.56,7.55,7.368,7.487,7.487,55795158.7,55795158.7,1440,7.368,MAGN,ММК,2014-08-25,3,55831998.7,7457400,7.487,
7.458,91907803.5,TQBR,7.396,7.592,7.396,7.366,7.458,7.458,91907803.5,91907803.5,2274,7.555,MAGN,ММК,2014-08-26,3,91912336.5,12323500,7.458,
7.462,44184535.8,TQBR,7.439,7.526,7.439,7.369,7.462,7.462,44184535.8,44184535.8,1411,7.38,MAGN,ММК,2014-08-27,3,44209627.8,5924600,7.462,
7.404,151597850.3,TQBR,7.334,7.489,7.334,7.28,7.404,7.404,151597850.3,151597850.3,3141,7.449,MAGN,ММК,2014-08-28,3,151597850.3,20475300,7.404,
7.373,53712580.4,TQBR,7.347,7.42,7.347,7.284,7.373,7.373,53712580.4,53712580.4,1233,7.284,MAGN,ММК,2014-08-29,3,53716222.4,7285500,7.373,
7.316,76877423.2,TQBR,7.178,7.46,7.178,7.154,7.316,7.316,76877423.2,76877423.2,2725,7.46,MAGN,ММК,2014-09-01,3,76980371.2,10521500,7.316,
7.206,43668463.8,TQBR,7.264,7.297,7.264,7.101,7.206,7.206,43668463.8,43668463.8,1318,7.183,MAGN,ММК,2014-09-02,3,43669900.4,6060100,7.206,
7.416,98917209.7,TQBR,7.459,7.485,7.459,7.264,7.416,7.416,98917209.7,98917209.7,3292,7.264,MAGN,ММК,2014-09-03,3,99047961.7,13355800,7.416,
7.431,88542016.4,TQBR,7.506,7.533,7.506,7.351,7.431,7.431,88542016.4,88542016.4,2048,7.48,MAGN,ММК,2014-09-04,3,88542016.4,11915800,7.431,
7.504,60884793.8,TQBR,7.478,7.555,7.478,7.3,7.504,7.504,60884793.8,60884793.8,1910,7.3,MAGN,ММК,2014-09-05,3,60892093.8,8115100,7.504,
7.45,41962400.4,TQBR,7.464,7.511,7.429,7.415,7.45,7.45,41962400.4,41962400.4,1559,7.51,MAGN,ММК,2014-09-08,3,41963902.4,5632500,7.45,
7.51,56625717.1,TQBR,7.498,7.579,7.498,7.444,7.51,7.51,56625717.1,56625717.1,1774,7.446,MAGN,ММК,2014-09-09,3,56626461.7,7540200,7.51,
7.448,33025858.5,TQBR,7.428,7.487,7.428,7.4,7.448,7.448,33025858.5,33025858.5,1495,7.44,MAGN,ММК,2014-09-10,3,33036274.5,4435800,7.448,
7.381,66560876.0,TQBR,7.353,7.491,7.353,7.292,7.381,7.381,66560876.0,66560876.0,1853,7.4,MAGN,ММК,2014-09-11,3,66632656.0,9027700,7.381,
7.489,141607141.2,TQBR,7.576,7.625,7.576,7.283,7.489,7.489,141607141.2,141607141.2,3136,7.349,MAGN,ММК,2014-09-12,3,141660054.0,18916400,7.489,
7.626,106851799.9,TQBR,7.683,7.7,7.683,7.53,7.626,7.626,106851799.9,106851799.9,4223,7.576,MAGN,ММК,2014-09-15,3,106877558.3,14015400,7.626,
7.763,102865516.5,TQBR,7.8,7.845,7.8,7.67,7.763,7.763,102865516.5,102865516.5,3188,7.681,MAGN,ММК,2014-09-16,3,102953848.0,13261600,7.763,
7.711,127209221.4,TQBR,7.789,7.844,7.789,7.615,7.711,7.711,127209221.4,127209221.4,2751,7.808,MAGN,ММК,2014-09-17,3,127304479.0,16509600,7.711,
7.787,75329367.8,TQBR,7.73,7.86,7.73,7.71,7.787,7.787,75329367.8,75329367.8,1463,7.802,MAGN,ММК,2014-09-18,3,75356674.8,9677500,7.787,
7.724,92755938.8,TQBR,7.879,7.879,7.879,7.625,7.724,7.724,92755938.8,92755938.8,2378,7.75,MAGN,ММК,2014-09-19,3,92755938.8,12009500,7.724,
7.769,69768446.7,TQBR,7.75,7.824,7.75,7.72,7.769,7.769,69768446.7,69768446.7,1401,7.8,MAGN,ММК,2014-09-22,3,69768446.7,8979800,7.769,
7.712,61204541.8,TQBR,7.718,7.808,7.718,7.66,7.712,7.712,61204541.8,61204541.8,1229,7.777,MAGN,ММК,2014-09-23,3,61204541.8,7936500,7.712,
7.747,34223564.8,TQBR,7.75,7.781,7.75,7.7,7.747,7.747,34223564.8,34223564.8,1450,7.752,MAGN,ММК,2014-09-24,3,34225890.4,4417900,7.747,
7.756,68152136.5,TQBR,7.7,7.81,7.7,7.651,7.756,7.756,68152136.5,68152136.5,1893,7.767,MAGN,ММК,2014-09-25,3,68152136.5,8787000,7.756,
7.75,44911097.3,TQBR,7.77,7.787,7.77,7.638,7.75,7.75,44911097.3,44911097.3,1768,7.638,MAGN,ММК,2014-09-26,3,44918735.3,5795900,7.75,
